Maximum Number of Users in a Cell,IRAT/Session Continuity to 2G,Secondary_Cell_Performance,Carrier Number DL (earfcn),Inter Frequency Handover Success Rate (%),Traffic_Volume_and_Payload_Metrics
0.15228426395939088,0.1337386018237082,0.0,1.0,0.9862307897,0.34336457232277107
0.2271573604060914,0.25759878419452886,0.0,1.0,0.993078056,0.5341488836576246
0.02791878172588833,0.10410334346504559,0.0,0.0,0.9993580141,0.08047040935328062
0.07614213197969544,0.06231003039513678,0.0,0.0,0.9960613307,0.15976521348961148
0.08375634517766498,0.25151975683890576,0.0,0.0,0.9819050871,0.2222690843352328
0.12944162436548226,0.3609422492401216,0.025731671200107366,1.0,0.9969931951,0.40378468075079366
0.16243654822335027,0.34422492401215804,0.07678469519921712,1.0,0.9931323283000001,0.44874608936580596
0.09771573604060915,0.12158054711246201,0.057555820271686854,1.0,0.9938312404,0.24804467867162203
0.058375634517766506,0.26367781155015196,0.06633316464967874,0.0,0.9965964957,0.1669261165447511
0.10152284263959394,0.36854103343465044,0.0868858961546185,0.0,0.9962681594,0.22567545288524546
0.06725888324873097,0.1094224924012158,0.028132441129842423,0.0,0.9966367713,0.14743309426835202
0.19416243654822338,0.23480243161094225,0.14726718863466856,0.0,0.9898737193,0.3488958073938816
0.11421319796954317,0.11246200607902736,0.12596242866409516,0.0,0.995990566,0.17670610538193904
0.1535532994923858,0.17477203647416414,0.17745614635862902,0.0,0.9878594249,0.41711260725928734
0.21446700507614216,0.2074468085106383,0.4230881892326132,1.0,0.9966194802,0.47329485950127853
0.1598984771573604,0.19072948328267478,0.10076786152781468,1.0,0.9889071487,0.25482405762502625
0.20812182741116755,0.3495440729483283,0.5932690627135501,1.0,0.9852881079,0.5463178530655657
0.06598984771573604,0.13297872340425532,0.08834215878392389,0.0,0.994488978,0.1416676947806191
0.043147208121827416,0.06231003039513678,0.08233827552088262,0.0,0.9981570217,0.1349749703792786
0.10913705583756347,0.22112462006079028,0.16344995658864186,0.0,0.9985686169000001,0.2727894557608731
0.11928934010152287,0.20440729483282674,0.08810266542367891,1.0,0.9720056244,0.35710699796772866
0.0634517766497462,0.0790273556231003,0.07480060784658873,1.0,0.9942339374,0.20061068372480445
0.15862944162436549,0.310790273556231,0.1605416301266392,1.0,0.9977690063,0.4693039271214922
0.12944162436548226,0.4703647416413374,0.0,1.0,0.9783094812,0.42384890822033855
0.14467005076142134,0.44832826747720367,0.0,1.0,0.9833695791,0.4336801287513902
0.08248730964467006,0.24240121580547114,0.0,1.0,0.9940018744,0.2694516922788555
0.0736040609137056,0.11398176291793313,0.0,0.0,0.9943046986,0.17462773342473703
0.09137055837563453,0.24924012158054712,0.0,0.0,0.9894821196,0.24112897658525528
0.05329949238578681,0.14209726443768997,0.0,0.0,0.9981034139000001,0.13355294266147374
0.062182741116751275,0.12082066869300911,0.05216013869560928,0.0,0.9947789767,0.17860363239609553
0.06725888324873097,0.2948328267477204,0.09228867369696375,0.0,0.9950269374,0.23008665198632658
0.14593908629441626,0.25759878419452886,0.1325534716448127,0.0,0.9561902121,0.36453009556581956
0.10152284263959394,0.3373860182370821,0.12198657016104557,1.0,0.9613545055,0.2934419216193265
0.11294416243654824,0.5585106382978723,0.17403710227034092,1.0,0.9914337241,0.3580410681498244
0.17893401015228427,0.2378419452887538,0.5267974279899483,1.0,0.9854189554,0.528820812487064
0.10406091370558378,0.13753799392097266,0.14846519528117164,0.0,0.9975505205,0.2933506857143905
0.062182741116751275,0.11778115501519756,0.14284974869062628,0.0,0.9956828885000001,0.191429027574271
0.11675126903553301,0.22872340425531915,0.12870124370874808,1.0,0.9896496815000001,0.30173407429097343
0.16878172588832488,0.44148936170212766,0.28374326604497846,1.0,0.9860431274,0.5762793702404412
0.06979695431472083,0.07750759878419453,0.11154715014058111,1.0,0.9954389966,0.2293933447880121
0.11167512690355332,0.12689969604863222,0.1537987466640111,0.0,0.9983050847,0.3101495578258499
0.12309644670050764,0.16033434650455927,0.1579583505049119,0.0,0.9911242604,0.28533041861135144
0.12436548223350255,0.0547112462006079,0.10766427098927739,0.0,0.9934032984,0.2851754912756077
0.17766497461928935,0.29407294832826747,0.31259833806591697,1.0,0.9959934761,0.37794996195345115
0.1307106598984772,0.3404255319148936,0.2772849530233237,1.0,0.981981428,0.3303899736612262
0.13832487309644673,0.06382978723404255,0.2843275645826803,1.0,0.9934418458000001,0.3216303100412367
0.09644670050761424,0.07750759878419453,0.08025120968230022,0.0,0.9991129509,0.2224930075812122
0.062182741116751275,0.05851063829787234,0.08348368324244798,0.0,0.9950738916,0.1453050979591055
0.0799492385786802,0.1580547112462006,0.11482591243419271,0.0,0.9708711184000001,0.23395953010482295
0.0317258883248731,0.056990881458966566,0.046012884523244105,0.0,1.0,0.07654205054623817
0.15482233502538073,0.2864741641337386,0.43081711809068673,1.0,0.9964033659000001,0.38648340547180465
0.09771573604060915,0.14893617021276595,0.21086694868903794,1.0,0.9925447316,0.29544654843730234
0.10659898477157362,0.26975683890577506,0.37390632895049747,1.0,0.9929961614,0.3283124799085063
0.044416243654822336,0.034954407294832825,0.09555510952339015,0.0,0.9983402490000001,0.1381074228023048
0.07741116751269037,0.15653495440729484,0.2207567822231877,0.0,0.9668895775999999,0.21541893911384746
0.062182741116751275,0.07446808510638298,0.12454310344837928,0.0,0.9864165589,0.15514649023633353
0.08883248730964467,0.128419452887538,0.1618954241238644,1.0,0.9697531745000001,0.23981140668734977
0.12436548223350255,0.09574468085106383,0.10013261959069483,1.0,0.9906639004000001,0.36481115193775965
0.09771573604060915,0.16641337386018237,0.21722249316456907,1.0,0.9738827626,0.2636633779870961
0.029187817258883253,0.050911854103343465,0.0,1.0,1.0,0.11235085932900825
0.1700507614213198,0.10866261398176291,0.0,1.0,0.9919515433,0.33605784757677143
0.22969543147208127,0.25455927051671734,0.0,1.0,0.9930545506999999,0.4993695712106628
0.026649746192893405,0.06458966565349544,0.0,0.0,0.9995286354,0.08896126549429342
0.08248730964467006,0.06610942249240122,0.0,0.0,0.9920519059,0.16903401731209103
0.10406091370558378,0.1899696048632219,0.0,0.0,0.9800257732000001,0.20171751358640713
0.12309644670050764,0.42249240121580545,0.028954103638080913,1.0,0.9962765957,0.40948009973631194
0.15228426395939088,0.4133738601823708,0.0597031868278424,1.0,0.9878767469,0.4550965044782057
0.09644670050761424,0.1458966565349544,0.09114559330837545,1.0,0.9948990436,0.25483736166140847
0.057106598984771585,0.34498480243161095,0.11142073637127303,0.0,0.9913817868,0.1741562722561067
0.09263959390862944,0.4384498480243161,0.07005971660498214,0.0,0.9948088124000001,0.2266550764233883
0.060913705583756354,0.09802431610942249,0.030099055490300262,0.0,0.9989909183000001,0.16756797171244295
0.17512690355329952,0.29027355623100304,0.13383688781260536,0.0,0.9925159886,0.3653505175104022
0.12817258883248733,0.11778115501519756,0.16804359603320249,0.0,0.9976089267,0.18270772547461697
0.12563451776649748,0.16489361702127658,0.1749791322807718,0.0,0.9867060561,0.3891602969425619
0.2208121827411168,0.24468085106382978,0.380346287232694,1.0,0.9950300075,0.4732377479882124
0.12944162436548226,0.21200607902735563,0.22654981391713208,1.0,0.9865863142000001,0.25811699198608445
0.16624365482233505,0.4133738601823708,0.6325967432429996,1.0,0.981369804,0.5101890801058169
0.04822335025380712,0.11246200607902736,0.08412341189365763,0.0,0.9953983318999999,0.1357158442968825
0.04187817258883249,0.08206686930091185,0.05213035723109614,0.0,0.9977011494,0.12587899083163995
0.11928934010152287,0.22416413373860183,0.11739775933258424,0.0,0.9986200552,0.2962870675324032
0.11928934010152287,0.18009118541033434,0.07706021423435958,1.0,0.9784259371,0.3503026328797547
0.0634517766497462,0.1094224924012158,0.03588078042480713,1.0,0.9968044312000001,0.19866912496869885
0.13578680203045687,0.3168693009118541,0.3143158738133016,1.0,0.9976013792,0.44483656251227266
0.13324873096446702,0.3069908814589666,0.0,1.0,0.9720640945,0.405077386291376
0.1434010152284264,0.44224924012158057,0.0,1.0,0.989530101,0.4286760657893577
0.08121827411167513,0.2378419452887538,0.0,1.0,0.9965205289,0.24586384412024767
0.06725888324873097,0.10638297872340426,0.0,0.0,0.9936404263,0.16901394000214287
0.07868020304568529,0.24316109422492402,0.0,0.0,0.9937229883,0.2256414355248302
0.04695431472081219,0.12613981762917933,0.0,0.0,0.9980435633000001,0.12217519225569709
0.06598984771573604,0.13297872340425532,0.04488856075893225,0.0,0.9925261584,0.1677331589085205
0.0736040609137056,0.24924012158054712,0.08147569274055778,0.0,0.9965292842,0.21647733129181315
0.1269035532994924,0.21428571428571427,0.16961494767753582,0.0,0.9809566652,0.34861910713227046
0.09390862944162438,0.3100303951367781,0.11511657712852866,1.0,0.9817797463,0.2778838026193916
0.11928934010152287,0.4696048632218845,0.10694223392798731,1.0,0.9938549775,0.3637483043206964
0.17893401015228427,0.4316109422492401,0.45859383717189117,1.0,0.9873125154000001,0.5133223281574857
0.09137055837563453,0.12006079027355623,0.08224738357087906,0.0,0.9974330766,0.26254895976591713
0.0634517766497462,0.07750759878419453,0.06799312889728552,0.0,0.9952685119000001,0.18227733165586382
0.1104060913705584,0.19300911854103345,0.08724994981538312,1.0,0.9946149704,0.25634293399301217
0.15862944162436549,0.32142857142857145,0.284735201752237,1.0,0.9831063152,0.4809375867589857
0.07106598984771574,0.04711246200607903,0.12896417835062798,1.0,0.9970652971,0.19318459421407824
0.15609137055837566,0.10562310030395136,0.1918039262275275,0.0,0.998062954,0.31356130757051864
0.11167512690355332,0.1519756838905775,0.12144484142266888,0.0,0.9926806953,0.24914049367493657
0.08375634517766498,0.030395136778115502,0.11372545582945746,0.0,0.9957599478,0.2725342236169294
0.15101522842639595,0.25987841945288753,0.3251912488873039,1.0,0.994311837,0.3671600279422103
0.12182741116751271,0.30167173252279633,0.18275192656683822,1.0,0.9753780777000001,0.3015968499716166
0.1104060913705584,0.060790273556231005,0.19700528149830146,1.0,0.990499002,0.30816154718947225
0.10025380710659901,0.07066869300911854,0.06366887224653865,0.0,0.9986164914,0.20836206883053296
0.05329949238578681,0.05015197568389058,0.12383733972308601,0.0,0.9987201365,0.14543493338391014
0.08121827411167513,0.14209726443768997,0.11317825665892851,0.0,0.9960138188000001,0.20346539674922562
0.029187817258883253,0.03343465045592705,0.04012048530842866,0.0,1.0,0.07440114607174018
0.15862944162436549,0.24164133738601823,0.366270505408068,1.0,0.9954725523000001,0.3863933817400145
0.09390862944162438,0.20516717325227962,0.22926215255003057,1.0,0.9981503115,0.2710694244799375
0.11548223350253808,0.23100303951367782,0.21894310603003939,1.0,0.9968258655,0.3189290553988296
0.043147208121827416,0.03343465045592705,0.10607120556819932,0.0,0.9926925239000001,0.12456529452784963
0.0799492385786802,0.14361702127659576,0.4130614629324777,0.0,0.982234315,0.21743961216754248
0.06598984771573604,0.06155015197568389,0.1145158612960891,0.0,0.9701781565,0.15624813943293847
0.08248730964467006,0.1337386018237082,0.13529696534854324,1.0,0.9510803803000001,0.2526294647044223
0.13578680203045687,0.09650455927051672,0.12798954768367565,1.0,0.9814953738,0.3979995348179759
0.08121827411167513,0.15273556231003038,0.16072306012807505,1.0,0.9682200153,0.25775977118362664
0.029187817258883253,0.05167173252279635,0.0,1.0,0.9982517483,0.13676086862230685
0.15736040609137059,0.12310030395136778,0.0,1.0,0.9869054786,0.33716359028664666
0.18527918781725888,0.20288753799392098,0.0,1.0,0.9925467808,0.48589974120162005
0.02791878172588833,0.08966565349544073,0.0,0.0,0.9992609016999999,0.08914832020271383
0.06725888324873097,0.06838905775075987,0.0,0.0,0.9869591899,0.17473368097926995
0.07106598984771574,0.17249240121580547,0.0,0.0,0.9769900498,0.18188725320883017
0.12309644670050764,0.35638297872340424,0.03820464039724359,1.0,0.9957056412,0.3831046697754079
0.16878172588832488,0.30851063829787234,0.06514622483137843,1.0,0.995650598,0.47754678380988846
0.09898477157360408,0.14285714285714285,0.06622098480087213,1.0,0.9989161067000001,0.2635576496208242
0.057106598984771585,0.2917933130699088,0.0649551435960248,0.0,0.9965679966000001,0.1520010219570899
0.07868020304568529,0.3708206686930091,0.07711427074154839,0.0,0.9917305120000001,0.2065533370607841
0.05583756345177666,0.0972644376899696,0.043380760900402895,0.0,0.9993226462,0.14853160417428996
0.16116751269035534,0.18465045592705168,0.12399487257354094,0.0,0.9920243619,0.35679764424322497
0.1053299492385787,0.11702127659574468,0.13503228520693056,0.0,0.9977452085999999,0.1678198488280632
0.12436548223350255,0.15653495440729484,0.20075803994272023,0.0,0.9866270430999999,0.3839126692444223
0.20939086294416248,0.19680851063829788,0.3287419492423793,1.0,0.9939635868000001,0.46842077710878866
0.12944162436548226,0.21200607902735563,0.13066551274138627,1.0,0.9852083333,0.25433711374345813
0.16243654822335027,0.33814589665653494,0.43788483245547893,1.0,0.984618943,0.5118261751838994
0.05329949238578681,0.08206686930091185,0.07489449293874578,0.0,0.9945729791,0.13751251817680682
0.044416243654822336,0.08282674772036475,0.06473344113683642,0.0,0.9986254296,0.12646903275964214
0.09771573604060915,0.19300911854103345,0.11328816915756677,0.0,0.9989701339,0.27271296525053085
0.12944162436548226,0.20364741641337386,0.0245710998245059,1.0,0.9787560788,0.3492699675702482
0.0634517766497462,0.0737082066869301,0.06919966509918392,1.0,0.9961513791000001,0.1909244631609106
0.14593908629441626,0.3100303951367781,0.21853405926447858,1.0,0.9976045128,0.4492097197944944
0.1598984771573604,0.24164133738601823,0.0,1.0,0.8952518626,0.4342168549962814
0.1472081218274112,0.3601823708206687,0.0,1.0,0.9662312396,0.4477535405417365
0.09263959390862944,0.19984802431610943,0.0,1.0,0.9941520468,0.2565604595409497
0.0799492385786802,0.11322188449848024,0.0,0.0,0.943828114,0.17044855420982058
0.0850253807106599,0.23100303951367782,0.0,0.0,0.9908025840000001,0.23418611843982384
0.05076142131979697,0.10486322188449848,0.0,0.0,0.995971223,0.1281125880236371
0.059644670050761434,0.10562310030395136,0.04414902071406727,0.0,0.9939681172,0.16759780204297953
0.06598984771573604,0.20972644376899696,0.12004057789021436,0.0,0.9966515188,0.21558765278560887
0.12944162436548226,0.20896656534954408,0.17432380210102263,0.0,0.9807102148,0.36589725801826856
0.08883248730964467,0.22872340425531915,0.14544058014796726,1.0,0.9748498498,0.257142809293067
0.11675126903553301,0.37462006079027355,0.159338602919049,1.0,0.9938016529,0.35833615660230145
0.17766497461928935,0.385258358662614,0.5260156897992407,1.0,0.9923755187000001,0.5396664398493688
0.08121827411167513,0.11170212765957446,0.06199183689157953,0.0,0.9970852870000001,0.24938166497052505
0.0634517766497462,0.06838905775075987,0.12600857343881813,0.0,0.9951056730000001,0.18497100022541527
0.09263959390862944,0.1595744680851064,0.10474656921427691,1.0,0.9936117936,0.2732664612161013
0.14847715736040612,0.30015197568389057,0.31033575053255436,1.0,0.9871670059000001,0.4507705730515833
0.06725888324873097,0.0486322188449848,0.0641072626021092,1.0,0.9958677686,0.18661086850101793
0.10279187817258885,0.0911854103343465,0.15821962362299116,0.0,0.9989333333000001,0.27915710398827853
0.08629441624365483,0.13753799392097266,0.0796955169460612,0.0,0.9898989899,0.2307277262702545
0.09137055837563453,0.023556231003039513,0.07982727518362327,0.0,0.9961389961000001,0.25926593812664
0.12563451776649748,0.2196048632218845,0.21349727282761852,1.0,0.9917966977,0.35238551624955466
0.10025380710659901,0.27887537993920974,0.15933952665430276,1.0,0.9754749568,0.2651676582485651
0.10786802030456855,0.02735562310030395,0.17292034833648537,1.0,0.9930174172,0.28231424505495106
0.10279187817258885,0.07218844984802432,0.049827833143709685,0.0,0.9985328638000001,0.21007210305704854
0.05203045685279189,0.047872340425531915,0.1092453458468989,0.0,0.9988244514000001,0.14175338856868946
0.07487309644670051,0.11778115501519756,0.12880689742796955,0.0,0.9994308479999999,0.1889222139714312
0.030456852791878177,0.03115501519756839,0.05583176439299791,0.0,0.9677419355000001,0.0655232218954479
0.14593908629441626,0.23556231003039513,0.29244212291780325,1.0,0.9913913153999999,0.3654777269947681
0.09263959390862944,0.0972644376899696,0.31123392111327325,1.0,0.9985762591,0.2688718221926667
0.11675126903553301,0.17249240121580547,0.2115424870770338,1.0,0.9962592502,0.31817638346891086
0.057106598984771585,0.030395136778115502,0.14184112576599095,0.0,0.9842519685000001,0.15682076625083563
0.07487309644670051,0.13601823708206687,0.24037258225643499,0.0,0.9909021986000001,0.2070237867095281
0.057106598984771585,0.037993920972644375,0.11070552535361156,0.0,0.9635584137,0.1647298032184648
0.07741116751269037,0.12082066869300911,0.24676991075649757,1.0,0.9779622642,0.2483011262348808
0.13324873096446702,0.07066869300911854,0.12658863719022673,1.0,0.9439359268,0.36550035988513996
0.09137055837563453,0.15045592705167174,0.30345435476810606,1.0,0.9571267394,0.24920665630646713
0.030456852791878177,0.06231003039513678,0.0,1.0,0.9981916816999999,0.10746649912791978
0.13959390862944165,0.11170212765957446,0.0,1.0,0.991159605,0.3262998033948188
0.2055837563451777,0.25227963525835867,0.0,1.0,0.9974767387,0.49488874585053083
0.026649746192893405,0.0858662613981763,0.0,0.0,0.9994124558999999,0.08936141334765645
0.07614213197969544,0.05927051671732523,0.0,0.0,0.9935396124000001,0.17982604161577725
0.0736040609137056,0.19756838905775076,0.0,0.0,0.9750456482000001,0.18919824178855701
0.12309644670050764,0.3404255319148936,0.023636579661722633,1.0,0.9980241059,0.3958235867534473
0.1598984771573604,0.3282674772036474,0.054334731448627896,1.0,0.9938917976,0.46594748728646984
0.09390862944162438,0.1534954407294833,0.07691211068143027,1.0,0.9988501342000001,0.2460925725680344
0.059644670050761434,0.3305471124620061,0.08016459450655604,0.0,0.9958120665,0.15535444208606292
0.07487309644670051,0.3723404255319149,0.06488726704971448,0.0,0.995646438,0.21506800237046705
0.05583756345177666,0.12462006079027356,0.03200485328103024,0.0,0.9993507898999999,0.15936743468032682
0.15609137055837566,0.1952887537993921,0.09940444028979517,0.0,0.9906542056000001,0.35158015221268685
0.08756345177664976,0.10714285714285714,0.14602574243811425,0.0,0.9960418434,0.1743829535332344
0.12436548223350255,0.17401215805471124,0.13605681557242968,0.0,0.9926582277999999,0.36727956420203733
0.21700507614213202,0.22796352583586627,0.2792383591693086,1.0,0.9958758837000001,0.4460749924839655
0.1307106598984772,0.20592705167173253,0.15851805609105207,1.0,0.987854251,0.26276688087338096
0.18274111675126906,0.3617021276595745,0.4502407032134962,1.0,0.9878888888999999,0.4816345807538435
0.04949238578680204,0.09802431610942249,0.06645119882061322,0.0,0.9963054187,0.13720437153690995
0.043147208121827416,0.0851063829787234,0.05265609455267682,0.0,0.9981923355000001,0.1310913887873054
0.09644670050761424,0.20820668693009117,0.1130978017176365,0.0,0.998885918,0.27317401796921015
0.11548223350253808,0.15729483282674772,0.06552111138739193,1.0,0.9778334873,0.33674229850273474
0.06725888324873097,0.1033434650455927,0.06949813955521092,1.0,0.9956681828000001,0.20975695734686783
0.1434010152284264,0.2735562310030395,0.1610784042850183,1.0,0.9974391805,0.42590617492022875
0.13959390862944165,0.3168693009118541,0.0,1.0,0.9705031167,0.42308644733061
0.14086294416243655,0.3594224924012158,0.0,1.0,0.9812206573000001,0.41922765925389105
0.07741116751269037,0.22188449848024316,0.0,1.0,0.9978054133,0.24596115047904027
0.06598984771573604,0.11778115501519756,0.0,0.0,0.9961781323,0.16590312525800643
0.0901015228426396,0.22644376899696048,0.0,0.0,0.9917140737,0.252529419870305
0.04822335025380712,0.11398176291793313,0.0,0.0,0.9958747135,0.13825820934025299
0.059644670050761434,0.10410334346504559,0.060382342179202075,0.0,0.9875753012,0.14943706925939754
0.0736040609137056,0.23252279635258358,0.08592311209238188,0.0,0.9979888268000001,0.21294166135855894
0.13324873096446702,0.20440729483282674,0.14549476861733518,0.0,0.9795948764000001,0.3509324379499268
0.09517766497461931,0.2066869300911854,0.15151265186792406,1.0,0.9869311017,0.25557576816305255
0.12055837563451778,0.36322188449848025,0.23878014665484812,1.0,0.9975914669,0.34681877857119797
0.18274111675126906,0.385258358662614,0.473233589360355,1.0,0.9893140647,0.525200028866489
0.07741116751269037,0.11778115501519756,0.08443645617391474,0.0,0.9922663521,0.233874685168963
0.060913705583756354,0.10106382978723404,0.12986107729580273,0.0,0.9966958212,0.1811753525016228
0.0799492385786802,0.27887537993920974,0.0878726853368917,1.0,0.9954363948,0.2490511398670439
0.14593908629441626,0.35638297872340424,0.3196045460586814,1.0,0.9885225376,0.4139319961387755
0.06979695431472083,0.03419452887537994,0.08882950710794484,1.0,0.9957446809,0.19542710681871658
0.1472081218274112,0.0851063829787234,0.13688629384064008,0.0,0.9977538185,0.29177104057726694
0.10659898477157362,0.11626139817629179,0.13293176522435962,0.0,0.9932460954,0.2351069856814678
0.10025380710659901,0.0182370820668693,0.10190268828192764,0.0,0.9917431193,0.25399349423162104
0.1598984771573604,0.22112462006079028,0.23920646846931082,1.0,0.9932567951,0.339957923844866
0.13451776649746194,0.23708206686930092,0.1863860450139548,1.0,0.9721866285,0.2790465049097895
0.12817258883248733,0.034954407294832825,0.22333637890046162,1.0,0.9881818182000001,0.3010913560230057
0.10152284263959394,0.0547112462006079,0.07073536296203363,0.0,0.9984207202000001,0.22004864838271582
0.06472081218274113,0.05243161094224924,0.09243371212836916,0.0,0.997729337,0.1471259953230119
0.07741116751269037,0.09802431610942249,0.16181647475107044,0.0,0.9985367281,0.18241125977087508
0.025380710659898484,0.020516717325227963,0.042955878673348706,0.0,1.0,0.07412614429572618
0.1598984771573604,0.2378419452887538,0.3627880834841211,1.0,0.9943137255000001,0.3892340874366235
0.09137055837563453,0.0858662613981763,0.27695559941738457,1.0,0.9977381962,0.2590872705135296
0.10786802030456855,0.18541033434650456,0.2800549891198983,1.0,0.9976710335,0.3271569992685472
0.04695431472081219,0.02735562310030395,0.1308216060044327,0.0,0.9930555556,0.15602957452656488
0.09517766497461931,0.14361702127659576,0.2770650620449577,0.0,0.9835640137999999,0.20914088347126172
0.059644670050761434,0.04711246200607903,0.10072923859730105,0.0,0.9861111110999999,0.14515216208244214
0.09644670050761424,0.10030395136778116,0.23028850039463292,1.0,0.9897435897,0.27057262886729877
0.1319796954314721,0.08434650455927052,0.0900288393745199,1.0,0.9434489178,0.38670708906547935
0.07487309644670051,0.14361702127659576,0.1704022460346775,1.0,0.9832017229000001,0.2475225252351357
0.02791878172588833,0.03723404255319149,0.0,1.0,0.9981481481000001,0.09178397975460048
0.11548223350253808,0.08434650455927052,0.0,1.0,0.9814283557000001,0.3313477099047282
0.1637055837563452,0.25455927051671734,0.0,1.0,0.9930133657000001,0.4992865348602543
0.02791878172588833,0.07522796352583587,0.0,0.0,0.9994994995,0.0848769898060641
0.06725888324873097,0.07446808510638298,0.0,0.0,0.9843630231,0.16646153853410445
0.06725888324873097,0.17553191489361702,0.0,0.0,0.9752567116,0.1869684638397761
0.13451776649746194,0.331306990881459,0.030278116170792988,1.0,0.9976333515000001,0.38276223093683803
0.16243654822335027,0.32674772036474165,0.05745914597892585,1.0,0.995508982,0.446822718207492
0.09263959390862944,0.11322188449848024,0.09665531420032893,1.0,0.9987934848000001,0.2456642461802798
0.059644670050761434,0.22872340425531915,0.04977556412421974,0.0,0.9934742887,0.16209164244016497
0.07233502538071067,0.3229483282674772,0.05820059947538796,0.0,0.9958608201,0.19390414962887642
0.060913705583756354,0.10562310030395136,0.020851289936898925,0.0,0.9990798252,0.16707268773165249
0.22335025380710663,0.13601823708206687,0.11768652857016568,0.0,0.9953488372,0.3396059540825933
0.10406091370558378,0.09042553191489362,0.10414263830329172,0.0,0.9924222629,0.15009523256410612
0.13451776649746194,0.1884498480243161,0.14596042715773488,0.0,0.9923822715,0.39208236896233667
0.25,0.24696048632218845,0.32028644262439804,1.0,0.9955907292,0.4247461326566773
0.1954314720812183,0.19224924012158054,0.12206442184844055,1.0,0.9880707528000001,0.2754516106528132
0.17893401015228427,0.3351063829787234,0.4474209053788348,1.0,0.990518483,0.5010070805943349
0.062182741116751275,0.0911854103343465,0.09054762468857376,0.0,0.9927007299,0.13103339548028928
0.04060913705583757,0.05547112462006079,0.06466658429827378,0.0,0.9939827003000001,0.11474647628093516
0.1104060913705584,0.189209726443769,0.09382253608586764,0.0,0.9990964536,0.26330962794540447
0.12309644670050764,0.1398176291793313,0.060735868857042095,1.0,0.9749311693999999,0.34979062204553535
0.059644670050761434,0.06990881458966565,0.04740732886991657,1.0,0.9975454099,0.17802514665279068
0.15736040609137059,0.24240121580547114,0.18678499067453272,1.0,0.997668027,0.4102416819278839
0.1472081218274112,0.20288753799392098,0.0,1.0,0.9560260586,0.4028900426003392
0.12436548223350255,0.2857142857142857,0.0,1.0,0.9725729212,0.4001034929871605
0.08375634517766498,0.1413373860182371,0.0,1.0,0.9919154229,0.25257911804356087
0.10913705583756347,0.0737082066869301,0.0,0.0,0.9940690151,0.1691030109527056
0.11548223350253808,0.15273556231003038,0.0,0.0,0.9891751970999999,0.22655355928373255
0.062182741116751275,0.08738601823708207,0.0,0.0,0.9967555367,0.14226912812973383
0.0634517766497462,0.09498480243161095,0.05665739776317148,0.0,0.994322483,0.17411206676255525
0.06979695431472083,0.1952887537993921,0.08482257151171446,0.0,0.9957446809,0.19373554667032553
0.1319796954314721,0.19072948328267478,0.13599950799701002,0.0,0.9768315592000001,0.37168055698283814
0.09263959390862944,0.20896656534954408,0.2238750365190335,1.0,0.9903036761,0.27496033375847306
0.11294416243654824,0.29559270516717323,0.13072553153975858,1.0,0.9972451791000001,0.34193429475327874
0.19416243654822338,0.3890577507598784,0.6159270648395088,1.0,0.9873295910000001,0.5309313858508858
0.08629441624365483,0.10790273556231003,0.09539140444192133,0.0,0.9952687607,0.245083895913952
0.0634517766497462,0.11930091185410334,0.16831910307178322,0.0,0.9939655172,0.1864439943549826
0.08375634517766498,0.20820668693009117,0.0555816180859301,1.0,0.993059572,0.2635454197193645
0.15228426395939088,0.24924012158054712,0.3929345014001607,1.0,0.9887570913000001,0.4277032052821316
0.0685279187817259,0.0364741641337386,0.1302093974658487,1.0,0.9958506224,0.19554612095445215
0.1370558375634518,0.10410334346504559,0.18421887813265167,0.0,0.9977200182,0.29684007086331204
0.1269035532994924,0.12917933130699089,0.11746476012988774,0.0,0.9913281607000001,0.2346528512365511
0.10786802030456855,0.0364741641337386,0.1209438710027951,0.0,0.9969325153,0.28784642547032524
0.1535532994923858,0.2712765957446808,0.2738863450779553,1.0,0.9957234228,0.3588691697942665
0.13451776649746194,0.28343465045592703,0.19391249590302423,1.0,0.9801283802,0.2748415670061147
0.12817258883248733,0.03571428571428571,0.1509325761199537,1.0,0.9933066759000001,0.32713868120072626
0.10279187817258885,0.07142857142857142,0.054091009300370474,0.0,0.9996242014000001,0.21504815265183802
0.07614213197969544,0.0364741641337386,0.10929359001992592,0.0,0.9991935484,0.15903985878185756
0.0736040609137056,0.0919452887537994,0.11833413296415593,0.0,0.997752809,0.18853925964626508
0.026649746192893405,0.023556231003039513,0.03725627620221534,0.0,1.0,0.06672486809178299
0.14467005076142134,0.2484802431610942,0.39510373768836354,1.0,0.9958519069,0.36174098295951707
0.10025380710659901,0.07598784194528875,0.3066022705628476,1.0,0.9969869146000001,0.2594880272015829
0.11294416243654824,0.18009118541033434,0.28616729730792234,1.0,0.9983760375,0.31435118567610776
0.04949238578680204,0.0243161094224924,0.15549441267934844,0.0,0.9970828471000001,0.16801352032233763
0.0850253807106599,0.14285714285714285,0.30649264598169107,0.0,0.9897448724000001,0.22302586558930843
0.059644670050761434,0.04559270516717325,0.10683750994230048,0.0,0.9862700229,0.14134985597885633
0.09898477157360408,0.08890577507598785,0.26654569093879416,1.0,0.9921224732,0.2770070018938173
0.13578680203045687,0.06155015197568389,0.11855178058547707,1.0,0.9499803072,0.3958073609738292
0.08121827411167513,0.13829787234042554,0.19184481650820948,1.0,0.9570680628,0.23278944169891552
